SDOM,TYPEQU,NOMRS,CAPACITE,type,idINS,lon,lat
C1,C107,ECOLE MATERNELLE PRIVEE MONTESSORI MARSEILLE 04,28,Ecole élémentaire,r200N2254800E3946800,5.398599548,43.29909866
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINTE SOPHIE,127,Ecole élémentaire,r200N2255600E3947200,5.402768965,43.30658203
C1,C107,ECOLE MATERNELLE PUBLIQUE CHARTREUX ALBE HBM,100,Ecole élémentaire,r200N2256400E3947600,5.407850982,43.313099
C1,C108,ECOLE PRIMAIRE PRIVEE VITAGLIANO,50,Ecole élémentaire,r200N2254600E3947000,5.402747466,43.29742661
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE THERESE D'AVILA,215,Ecole élémentaire,r200N2256200E3946600,5.394910934,43.31063788
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE MARIE MADELEINE,340,Ecole élémentaire,r200N2256000E3947200,5.402193035,43.30998203
C1,C108,ECOLE PRIMAIRE PUBLIQUE MICHELET FOCH,308,Ecole élémentaire,r200N2255000E3946800,5.399127179,43.30111821
C1,C108,ECOLE PRIMAIRE PRIVEE CHEVREUL-BLANCARDE,248,Ecole élémentaire,r200N2254600E3947000,5.402747466,43.29742661
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE MARIE,249,Ecole élémentaire,r200N2255400E3947400,5.406174357,43.30444702
C1,C108,ECOLE PRIMAIRE PRIVEE SAINT JOSEPH MADELEINE,497,Ecole élémentaire,r200N2255200E3946400,5.39473381,43.30196884
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BOISSON,133,Ecole élémentaire,r200N2254600E3947200,5.404094556,43.29819386
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE DAHDAH,260,Ecole élémentaire,r200N2256000E3946400,5.393973031,43.31042403
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE FEUILLERAIE (LA,270,Ecole élémentaire,r200N2255600E3947600,5.40868634,43.30717851
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHARTREUX,179,Ecole élémentaire,r200N2255800E3946800,5.399342351,43.30723306
C1,C109,ECOLE ELEMENTAIRE D'APPLICATION CHARTREUX EUGENE. CAS 2 (APPL,195,Ecole élémentaire,r200N2256200E3947000,5.401148864,43.31205496
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHARTREUX EUGENE. CAS 1,159,Ecole élémentaire,r200N2256200E3947000,5.401148864,43.31205496
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LEVERRIER,301,Ecole élémentaire,r200N2255600E3946400,5.393679252,43.30630833
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BOTINELLY,136,Ecole élémentaire,r200N2255000E3947200,5.404624985,43.30169712
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINTE SOPHIE,149,Ecole élémentaire,r200N2255600E3947200,5.402723913,43.30650051
C2,C201,COLLEGE CHARTREUX (AVENUE DES,538,Collège,r200N2255400E3946800,5.399012996,43.30431164
C2,C201,COLLEGE PRIVE STE MARIE - BLANCARDE,358,Collège,r200N2255400E3947400,5.406174357,43.30444702
C2,C201,COLLEGE PRIVE ST JOSEPH DE LA MADELEINE,514,Collège,r200N2255200E3946400,5.394456155,43.30195042
C2,C201,COLLEGE PRIVE ST BRUNO,530,Collège,r200N2256000E3947200,5.402008432,43.30932581
C2,C201,COLLEGE CHAPE (RUE,462,Collège,r200N2255000E3946000,5.389926252,43.2994897
C2,C201,COLLEGE PRIVE CHEVREUL BLANCARDE,548,Collège,r200N2255200E3947000,5.401702315,43.3025405
C2,C201,COLLEGE VITAGLIANO,73,Collège,r200N2254600E3947000,5.402747466,43.29742661
C3,C301,LYCEE GEN.ET TECHNOL.PRIVE ST JOSEPH DE LA MADELEINE,444,Lycée,r200N2255200E3946400,5.394456155,43.30195042
C3,C301,LYCEE GENERAL PRIVE CHEVREUL BLANCARDE,450,Lycée,r200N2255200E3947000,5.401702315,43.3025405
C4,C409,CENTRE DE FORMATION DES BARREAUX DU SUD EST,,Autres,r200N2255200E3947000,5.400250745,43.30309537
C6,C610,OGEC ST JOSEPH DE LA MADELEINE,,Autres,r200N2255200E3946400,5.394456155,43.30195042
C6,C610,UNION FRANCAISE CENTRE VACANCES LOISIRS,,Autres,r200N2255000E3947000,5.401284369,43.3016688
C6,C610,ASSOCIATION POUR L'EDUCATION COGNITIVE ET LE DEVELOPPEMENT (AECD),,Autres,r200N2256200E3946600,5.396397785,43.31241418
C6,C610,INSTITUT DE FORMATION DES METIERS DE LA PHARMACIE,,Autres,r200N2255800E3946400,5.392124524,43.30810249
C1,C107,ECOLE MATERNELLE PUBLIQUE BAILLE,100,Ecole élémentaire,r200N2253800E3946600,5.39828998,43.28967197
C1,C107,ECOLE MATERNELLE PUBLIQUE CHAVE,145,Ecole élémentaire,r200N2254600E3946800,5.398463077,43.29626244
C1,C107,ECOLE MATERNELLE PUBLIQUE ALEXANDRE COPELLO,202,Ecole élémentaire,r200N2254200E3946200,5.391355494,43.29393133
C1,C107,ECOLE MATERNELLE PUBLIQUE FRAISSINET,108,Ecole élémentaire,r200N2254000E3946800,5.3998986,43.29146861
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT PIERRE,128,Ecole élémentaire,r200N2254200E3947600,5.408599803,43.29350085
C1,C107,ECOLE MATERNELLE PUBLIQUE ABBE DE L'EPEE,207,Ecole élémentaire,r200N2254600E3946800,5.39847565,43.29775837
C1,C108,ECOLE PRIMAIRE PRIVEE CHEVREUL-CHAMPAVIER,229,Ecole élémentaire,r200N2253800E3946000,5.390497486,43.29043097
C1,C108,ECOLE PRIMAIRE PRIVEE SAINT MICHEL,208,Ecole élémentaire,r200N2254400E3946600,5.39752139,43.29582785
C1,C108,ECOLE PRIMAIRE PUBLIQUE LOUBIERE,352,Ecole élémentaire,r200N2253800E3946200,5.391951434,43.28976674
C1,C108,ASSOC. POUR LA FORMATION ET L EDUCAT. A MARSEILLE ECOLE JEAN BAPTISTE FOUQUE (AFEM,56,Ecole élémentaire,r200N2254600E3946400,5.394535334,43.29678377
C1,C108,ECOLE PRIMAIRE PRIVEE SAINT CHARLES CAMAS,368,Ecole élémentaire,r200N2254800E3946400,5.39302374,43.29802799
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHAVE,256,Ecole élémentaire,r200N2254600E3946800,5.398463077,43.29626244
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE OLIVIER GILLIBERT,325,Ecole élémentaire,r200N2254200E3946400,5.395358713,43.29415433
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT PIERRE,167,Ecole élémentaire,r200N2254200E3947400,5.406369001,43.29414498
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE FRAISSINET,190,Ecole élémentaire,r200N2254000E3946800,5.399430588,43.29259767
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINTE CECILE,144,Ecole élémentaire,r200N2253600E3946800,5.398839979,43.28888498
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ABBE DE L'EPEE,342,Ecole élémentaire,r200N2254600E3946800,5.399297165,43.29738582
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE FRANKLIN ROOSEVELT,207,Ecole élémentaire,r200N2254800E3946000,5.389240048,43.298262
C2,C201,COLLEGE JEAN MALRIEU,412,Collège,r200N2253800E3946200,5.391071126,43.28992617
C2,C201,COLLEGE PRIVE CHEVREUL CHAMPAVIER,342,Collège,r200N2253800E3946000,5.390497486,43.29043097
C2,C201,COLLEGE PRIVE ST CHARLES CAMAS,470,Collège,r200N2254800E3946400,5.39302374,43.29802799
C2,C201,COLLEGE FRAISSINET,537,Collège,r200N2254000E3946800,5.399299229,43.29176811
C3,C301,LYCEE TECHNOLOGIQUE MARIE CURIE,1490,Lycée,r200N2254200E3946800,5.400600555,43.29373986
C3,C301,LYCEE GENERAL PRIVE ST CHARLES CAMAS,201,Lycée,r200N2254800E3946400,5.39302374,43.29802799
C3,C302,LYCEE PROFESSIONNEL PRIVE ST MICHEL (ANN. ST CH. CAMAS,189,Lycée,r200N2254600E3945800,5.387475348,43.29669166
C4,C401,ENSEIGNEMENT PRIVE SUPERIEUR COURS GALIEN,,Autres,r200N2254000E3947000,5.40169244,43.29247984
C4,C410,INSTITUT DE FORMATION EN MASSAGE KINESITHERAPIE,,Autres,r200N2254000E3946000,5.389971394,43.29142033
C4,C410,LYCEE TEHCNIQUE MARIECURIE - FORMATION CESF,,Autres,r200N2254200E3946800,5.400600555,43.29373986
C5,C501,UFR DES SCIENCES MEDICALES ET PARAMEDICALES UNIVERSITE AIX-MARSEILLE,,Autres,r200N2253600E3946800,5.400629498,43.28899283
C5,C501,UFR PHARMACIE UNIVERSITE AIX MARSEILLE,,Autres,r200N2253600E3946800,5.400629498,43.28899283
C5,C504,ETB.ENS.SUP.PRIVE MEDICONCOURS,,Autres,r200N2253800E3946400,5.394194348,43.28979762
C5,C509,EC JOURNALISME COM AMU UNIVERSITE AIX MARSEILLE,,Autres,r200N2254000E3946000,5.390533261,43.29207847
C6,C610,HEM SANTE,,Autres,r200N2254000E3947000,5.40169244,43.29247984
C6,C610,LT,,Autres,r200N2254200E3946800,5.400600555,43.29373986
C6,C610,HECG,,Autres,r200N2253600E3946200,5.392468128,43.2874593
C6,C610,ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE,,Autres,r200N2254000E3946400,5.393988392,43.29121397
C6,C610,LIGUE DE L ENSEIGNEMENT - FAIL 13,,Autres,r200N2254400E3946600,5.397205999,43.29602726
C7,C701,RESIDENCE UNIVERSITAIRE GALINAT,,Autres,r200N2253400E3946800,5.399504525,43.2871177
C7,C701,RESIDENCE UNIVERSITAIRE LUCIEN CORNIL,,Autres,r200N2254000E3946600,5.397801211,43.29202365
C7,C702,RESTAURANT UNIVERSITAIRE CAFETERIA UFR PHARMACIE TIMONE,,Autres,r200N2253600E3946800,5.400629498,43.28899283
C7,C702,RESTAURANT UNIVERSITAIRE CAFETERIA MEDECINE TIMONE,,Autres,r200N2253600E3946800,5.400629498,43.28899283
C7,C702,RESTAURANT UNIVERSITAIRE GALINAT,,Autres,r200N2253600E3946800,5.39917985,43.2879366
C7,C702,RESTAURANT UNIVERSITAIRE LUCIEN CORNIL,,Autres,r200N2254000E3946600,5.397801211,43.29202365
C1,C107,ECOLE MATERNELLE PUBLIQUE DELPHES,162,Ecole élémentaire,r200N2253400E3945800,5.387367043,43.28494637
C1,C107,ECOLE MATERNELLE PUBLIQUE FIOLLE-BRETEUIL,70,Ecole élémentaire,r200N2253200E3945000,5.378612863,43.28396192
C1,C107,ECOLE MATERNELLE PUBLIQUE FIOLLE-FALQUE,153,Ecole élémentaire,r200N2253200E3945000,5.379208863,43.2834936
C1,C107,ECOLE MATERNELLE PUBLIQUE EYDOUX,127,Ecole élémentaire,r200N2254000E3945800,5.386947228,43.29086061
C1,C107,ECOLE MATERNELLE PUBLIQUE BERGERS (DES,211,Ecole élémentaire,r200N2254000E3945600,5.38479675,43.29088496
C1,C107,ECOLE MATERNELLE PUBLIQUE VAUBAN,121,Ecole élémentaire,r200N2253000E3944600,5.373177676,43.28229348
C1,C108,ECOLE PRIMAIRE PRIVEE NOTRE-DAME,219,Ecole élémentaire,r200N2253800E3944800,5.374708228,43.28876425
C1,C108,ECOLE PRIMAIRE PRIVEE BASTIDE (COURS,473,Ecole élémentaire,r200N2253800E3945800,5.38643045,43.28943306
C1,C108,ECOLE PRIMAIRE PUBLIQUE PAIX,184,Ecole élémentaire,r200N2254000E3944600,5.373296892,43.29109044
C1,C108,ECOLE ELEMENTAIRE PRIVEE MONTESSORI 21 MARSEILLE,91,Ecole élémentaire,r200N2253200E3945200,5.381398437,43.28398426
C1,C108,ECOLE PRIMAIRE PRIVEE NOTRE-DAME DE FRANCE,470,Ecole élémentaire,r200N2253000E3945000,5.377491204,43.28240421
C1,C108,ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LA PAIX,270,Ecole élémentaire,r200N2253000E3945600,5.384341278,43.28289106
C1,C108,ECOLE PRIMAIRE PRIVEE GAN AMI,426,Ecole élémentaire,r200N2253600E3945400,5.381480433,43.28701993
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ALBERT CHABANON,298,Ecole élémentaire,r200N2254000E3945400,5.382846013,43.29043895
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BRETEUIL,104,Ecole élémentaire,r200N2253600E3945000,5.377297511,43.28730094
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE COURS JULIEN,96,Ecole élémentaire,r200N2254200E3945400,5.38261376,43.29300575
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE GUADELOUPE (LA,174,Ecole élémentaire,r200N2253000E3944800,5.374453413,43.28204334
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LODI,96,Ecole élémentaire,r200N2253600E3946000,5.389892296,43.28697326
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE EYDOUX,178,Ecole élémentaire,r200N2254000E3945800,5.387022379,43.29052722
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE FRIEDLAND,192,Ecole élémentaire,r200N2253400E3945800,5.38880907,43.2862065
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN FIOLLE,302,Ecole élémentaire,r200N2253200E3945200,5.37964942,43.28419919
C2,C201,COLLEGE ANATOLE FRANCE,390,Collège,r200N2254000E3945000,5.376911218,43.29057181
C2,C201,COLLEGE PRIVE NOTRE DAME DE FRANCE,386,Collège,r200N2253400E3945000,5.377868406,43.28463924
C2,C201,COLLEGE PRIVE COURS BASTIDE,377,Collège,r200N2253800E3945800,5.38643045,43.28943306
C2,C201,COLLEGE PIERRE PUGET,708,Collège,r200N2253200E3945200,5.379462249,43.28306945
C2,C201,COLLEGE PRIVE ST JOSEPH LES MARISTES,512,Collège,r200N2253600E3945400,5.381806308,43.28662387
C2,C201,COLLEGE PRIVE AMI,218,Collège,r200N2253600E3945400,5.381480433,43.28701993
C2,C201,COLLEGE PRIVE ST VINCENT DE PAUL,289,Collège,r200N2253600E3945000,5.378126414,43.2872962
C2,C201,ECOLE SECONDAIRE PRIVEE HEDER KEHILA LECHEM CHAMAIM (KLC,41,Collège,r200N2253400E3945200,5.380339441,43.28548066
C3,C301,LYCEE TECHNOLOGIQUE PRIVE MAXIMILIEN DE SULLY,342,Lycée,r200N2254200E3945800,5.387657061,43.29221001
C3,C301,LYCEE GENERAL PRIVE NOTRE DAME DE FRANCE,370,Lycée,r200N2253400E3945000,5.377868406,43.28463924
C3,C301,LYCEE GENERAL PRIVE COURS BASTIDE,214,Lycée,r200N2253800E3945800,5.38643045,43.28943306
C3,C301,LYCEE GENERAL ET TECHNOLOGIQUE MONTGRAND,780,Lycée,r200N2254000E3945000,5.378340976,43.29157262
C3,C301,LYCEE GENERAL PRIVE NOTRE DAME DE SION,608,Lycée,r200N2253000E3945400,5.381850931,43.28272325
C3,C301,LYCEE GEN.ET TECHNOL.PRIVE ST JOSEPH LES MARISTES,459,Lycée,r200N2253600E3945400,5.381806308,43.28662387
C3,C301,LYCEE GENERAL PRIVE AMI,180,Lycée,r200N2253600E3945400,5.381480433,43.28701993
C3,C301,LYCEE POLYVALENT PRIVE ST VINCENT DE PAUL,575,Lycée,r200N2253600E3945000,5.378126414,43.2872962
C3,C301,LYCEE DES METIERS PRIVE DON BOSCO,669,Lycée,r200N2253400E3945200,5.379363834,43.28578672
C3,C301,LYCEE DES METIERS PRIVE CHARLES PEGUY,700,Lycée,r200N2253800E3944800,5.374772183,43.28823213
C3,C301,LYCEE PR HC HEDER KEHILA LECHEM CHAMAIM (KLC,,Lycée,r200N2253400E3945200,5.380339441,43.28548066
C3,C302,LYCEE PROFESSIONNEL PRIVE PHOCEA R ATTOYAN (COIFFURE,62,Lycée,r200N2253800E3945000,5.377266235,43.28956054
C3,C302,ECOLE SILVYA TERRADE - MARSEILLE ESTHETIQUE PARFUMERIE (ETPEP,8,Lycée,r200N2253600E3945400,5.382635409,43.28813284
C3,C302,LP PRIVE LYCEE DES METIERS ECOLE LIBRE DE METIERS,361,Lycée,r200N2254000E3945800,5.388262025,43.29134203
C3,C302,LYCEE DES METIERS PRIVE EDMOND ROSTAND,302,Lycée,r200N2253000E3945400,5.382427863,43.28230717
C4,C409,COURS DIDEROT DIDEROT EDUCATION MARSEILLE,,Autres,r200N2254000E3944800,5.376118019,43.29119899
C4,C410,IMF MARSEILLE,,Autres,r200N2253600E3945800,5.386992909,43.28848494
C5,C501,ANT UFR IMPGT UNIVERSITE AIX MARSEILLE,,Autres,r200N2253800E3945200,5.380142226,43.28879706
C5,C504,ALLIANCE FRANCAISE COMITE DE MARSEILLE PROVENCE,,Autres,r200N2253600E3945200,5.379568462,43.2877633
C6,C603,IFCO,126,Autres,r200N2253200E3945600,5.384333718,43.28416819
C6,C610,FEDERATION NATIONALE DES CENTRES DE FORMATION PROFESSIONNELLE ET APPRENTISSAGE DANS LE SPORT L'ANIMATION ET LE TOURISME,,Autres,r200N2253200E3946000,5.38971848,43.28345076
C6,C610,INSTUDIA,,Autres,r200N2253200E3945400,5.383918843,43.28402867
C6,C610,DIDEROT EDUCATION CAMPUS,,Autres,r200N2254000E3944800,5.376118019,43.29119899
C6,C610,CONSEIL FORMATION INGENIERIE MEDITERRANEE,,Autres,r200N2253600E3945000,5.377936698,43.28768466
C6,C610,ECOLE SUPERIEURE DE LA BANQUE,,Autres,r200N2253200E3946000,5.389715938,43.28359454
C6,C610,OGEC ST VINCENT DE PAUL,,Autres,r200N2253600E3945000,5.378126414,43.2872962
C6,C610,ASSOCIATION COURS BASTIDE,,Autres,r200N2253800E3945800,5.38643045,43.28943306
C6,C610,FONDATION DON BOSCO MARSEILLE,,Autres,r200N2253400E3945200,5.379363834,43.28578672
C6,C610,LYCEE TECHNOLOGIQUE PRIVE DON BOSCO,,Autres,r200N2253400E3945200,5.379363834,43.28578672
C6,C610,OGEC DES METIERS,,Autres,r200N2254000E3945800,5.388262025,43.29134203
C6,C610,LYCEE PROFESSIONNEL CHARLES PEGUY,,Autres,r200N2253800E3944800,5.374772183,43.28823213
C6,C610,LEPP EDMOND ROSTAND,,Autres,r200N2253000E3945400,5.382427863,43.28230717
C6,C610,FEDERATION NATIONALE DE LA COIFFURE PACA,,Autres,r200N2254000E3945400,5.383169951,43.29185592
C6,C610,SILVYA TERRADE MARSEILLE,,Autres,r200N2253600E3945400,5.382635409,43.28813284
C6,C610,ESIMED,,Autres,r200N2253800E3945200,5.379802989,43.28935351
C6,C610,IFCO-PARIS INSTITUT DE LA VIGNE & DU VIN PARIS,,Autres,r200N2253200E3945600,5.384333718,43.28416819
C6,C610,CFA INTERCONSULAIRE MEDITERRNEE,,Autres,r200N2253400E3945400,5.382350489,43.28607009
C6,C610,CTRE FORMAT APPRENTIS SYND COIFFURE,,Autres,r200N2253800E3945000,5.377266235,43.28956054
C6,C610,INSTITUT DE FORMATION EN COMMERCE & OENOLOGIE,,Autres,r200N2253200E3945600,5.384333718,43.28416819
C6,C610,SULLY FORMATION,,Autres,r200N2254200E3945800,5.387657061,43.29221001
C6,C610,SAS RENE ATTOYAN FORMATION,,Autres,r200N2253800E3945000,5.377266235,43.28956054
C6,C610,GROUPE ECOLE PRATIQUE,,Autres,r200N2253400E3945400,5.382350489,43.28607009
C6,C610,LYCEE MAXIMILIEN DE SULLY,,Autres,r200N2254200E3945800,5.387657061,43.29221001
C6,C610,INFS MARSEILLE,,Autres,r200N2253600E3945200,5.379848492,43.28636642
C7,C701,RESIDENCE UNIVERSITAIRE MADAGASCAR,,Autres,r200N2253000E3945200,5.380835172,43.2818913
C7,C701,RESIDENCE UNIVERSITAIRE SYLVABELLE,,Autres,r200N2253800E3944800,5.374486729,43.28806138
C7,C701,RESIDENCE UNIVERSITAIRE MADAGASCAR,,Autres,r200N2253000E3945200,5.381067908,43.2819192
C1,C107,ECOLE MATERNELLE PUBLIQUE AMEDEE AUTRAN,62,Ecole élémentaire,r200N2253000E3944000,5.366582439,43.28213143
C1,C107,ECOLE MATERNELLE PUBLIQUE PHARO (LE,127,Ecole élémentaire,r200N2254200E3943200,5.355314067,43.29245916
C1,C107,ECOLE MATERNELLE PUBLIQUE NEUVE SAINTE-CATHERINE,141,Ecole élémentaire,r200N2254200E3944400,5.370025948,43.29211745
C1,C107,ECOLE MATERNELLE PUBLIQUE PAUL CODACCIONI,118,Ecole élémentaire,r200N2253800E3943600,5.360966538,43.28813444
C1,C107,ECOLE MATERNELLE PUBLIQUE ROSERAIE (LA,95,Ecole élémentaire,r200N2253200E3942800,5.351980942,43.28294569
C1,C108,ECOLE PRIMAIRE PRIVEE ENDOUME,218,Ecole élémentaire,r200N2253200E3943000,5.353794031,43.28272396
C1,C108,ECOLE PRIMAIRE PRIVEE INTERNATIONALE DE MARSEILLE,46,Ecole élémentaire,r200N2254000E3944400,5.369969046,43.2903373
C1,C108,ECOLE PRIMAIRE PUBLIQUE ROUCAS BLANC,207,Ecole élémentaire,r200N2253600E3944000,5.366315807,43.28673526
C1,C108,ECOLE PRIMAIRE PUBLIQUE BOMPARD,61,Ecole élémentaire,r200N2252800E3943600,5.360618302,43.27970288
C1,C108,ECOLE PRIMAIRE PRIVEE SAINT GEORGES,126,Ecole élémentaire,r200N2253800E3943400,5.358268892,43.28859446
C1,C108,ECOLE PRIMAIRE PRIVEE PROTESTANTE D'ENDOUME,106,Ecole élémentaire,r200N2253400E3943800,5.363738006,43.28493812
C1,C108,ECOLE PRIMAIRE PRIVEE SACRE-COEUR-ROUCAS-BLANC,366,Ecole élémentaire,r200N2252800E3944200,5.367565405,43.27911799
C1,C108,ECOLE PRIMAIRE PUBLIQUE MARIUS THOMAS,247,Ecole élémentaire,r200N2253400E3943600,5.361869167,43.2846658
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE AMEDEE AUTRAN,100,Ecole élémentaire,r200N2253000E3944000,5.366298331,43.28202219
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CANDOLLE,69,Ecole élémentaire,r200N2253800E3944000,5.365653981,43.28795065
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHATEAUBRIAND,134,Ecole élémentaire,r200N2253600E3943400,5.35870425,43.28624776
C1,C109,ECOLE ELEMENTAIRE D'APPLICATION CORDERIE (APPL,187,Ecole élémentaire,r200N2254000E3944400,5.3694652,43.29024846
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PHARO CATALANS,246,Ecole élémentaire,r200N2254400E3943200,5.355621954,43.29334278
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROSERAIE (LA,180,Ecole élémentaire,r200N2253200E3943000,5.35247181,43.28285157
C2,C201,COLLEGE GASTON DEFFERRE,500,Collège,r200N2253800E3943800,5.361754801,43.28836146
C3,C301,LYCEE POLYVALENT REMPART (RUE DU,1099,Lycée,r200N2253800E3944000,5.364977453,43.28915368
C3,C302,LP LYCEE DES METIERS COLBERT,568,Lycée,r200N2253800E3943400,5.357323306,43.28821641
C3,C305,SECTION ENSEIGNT PROFESSIONNEL LEONARD DE VINCI,,Autres,r200N2253800E3944000,5.365228514,43.28869074
C4,C401,LYCEE TECHNOLOGIQUE PRIVE JEANNE PERRIMOND,,Autres,r200N2252800E3944200,5.367565405,43.27911799
C4,C409,CTRE FORMATION PEDAGOGIQUE ST JEAN CASSIEN,,Autres,r200N2252800E3944000,5.365268035,43.280103
C4,C410,GRETA MARSEILLE MEDITERRANEE LYCEE COLBERT,,Autres,r200N2253800E3943400,5.357323306,43.28821641
C5,C509,AIX-MARSEILLE UNIVERSITE AIX-MARSEILLE UNIVERSITE,,Autres,r200N2254400E3943600,5.358947804,43.29322272
C6,C610,CAP ELAN FORMATION,,Autres,r200N2254000E3944200,5.368403606,43.29051598
C6,C610,ECOLE POLYTECHNIQUE AMU UNIVERSITE AIX MARSEILLE,,Autres,r200N2254400E3943600,5.358947804,43.29322272
C6,C610,LA PLATEFORME FORMATION,,Autres,r200N2253400E3943000,5.353448658,43.28425826
C6,C610,CENTRES D ENTRAINEMENT AUX METHODES D EDUCATION ACTIVE PROVENCE ALPES COTE D AZUR,,Autres,r200N2254200E3944200,5.3674846,43.29164001
C6,C610,LP,,Autres,r200N2253800E3943400,5.357323306,43.28821641
C6,C610,LT,,Autres,r200N2253800E3944000,5.364977453,43.28915368
C6,C610,UNIVERSITE D'AIX MARSEILLE,,Autres,r200N2254400E3943600,5.358947804,43.29322272
C6,C610,METROPOLE D'AIX-MARSEILLE-PROVENCE,,Autres,r200N2254400E3943600,5.358947804,43.29322272
C6,C610,LA PLATEFORME MARSEILLE,,Autres,r200N2253400E3943000,5.353647787,43.28385524
C6,C610,ECOLE INTERNAT D'ACCUEIL TUNON,,Autres,r200N2254200E3944400,5.369073427,43.29130109
C6,C610,ASSOC JEANNE PERRIMOND,,Autres,r200N2252800E3944200,5.367565405,43.27911799
C1,C107,ECOLE MATERNELLE PUBLIQUE LAPIN BLANC,74,Ecole élémentaire,r200N2249000E3945600,5.387696733,43.24628033
C1,C107,ECOLE MATERNELLE PUBLIQUE MADRAGUE MONTREDON,62,Ecole élémentaire,r200N2247600E3943400,5.361672801,43.23300545
C1,C107,ECOLE MATERNELLE PUBLIQUE GRAND SAINT GINIEZ,86,Ecole élémentaire,r200N2251000E3946000,5.392637057,43.26357299
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINTE ANNE,147,Ecole élémentaire,r200N2250000E3946000,5.393641245,43.25486981
C1,C107,ECOLE MATERNELLE PUBLIQUE POINTE ROUGE (LA,99,Ecole élémentaire,r200N2248600E3944200,5.372266584,43.24232952
C1,C107,ECOLE MATERNELLE PUBLIQUE LAPIN BLANC DES NEIGES,100,Ecole élémentaire,r200N2249200E3945000,5.380706085,43.248181
C1,C107,ECOLE MATERNELLE PUBLIQUE PRADO PLAGE,83,Ecole élémentaire,r200N2252000E3944800,5.375696751,43.27282835
C1,C107,ECOLE MATERNELLE PUBLIQUE BONNEVEINE,80,Ecole élémentaire,r200N2249600E3945200,5.382115713,43.25172403
C1,C107,ECOLE MATERNELLE PUBLIQUE ROY D'ESPAGNE,129,Ecole élémentaire,r200N2248200E3945400,5.386257873,43.23918652
C1,C107,ECOLE MATERNELLE PUBLIQUE MONTREDON,69,Ecole élémentaire,r200N2248200E3943800,5.365983951,43.237959
C1,C107,ECOLE MATERNELLE PUBLIQUE ETIENNE MILAN,93,Ecole élémentaire,r200N2251200E3945600,5.38774064,43.26563901
C1,C107,ECOLE MATERNELLE PUBLIQUE FLOTTE,97,Ecole élémentaire,r200N2252400E3945200,5.38086067,43.27594146
C1,C107,ECOLE MATERNELLE PUBLIQUE JEAN MERMOZ,161,Ecole élémentaire,r200N2252000E3945600,5.386882965,43.27272397
C1,C107,ECOLE MATERNELLE PUBLIQUE LE CORBUSIER,46,Ecole élémentaire,r200N2250600E3946400,5.396247313,43.26137681
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINTE CATHERINE,79,Ecole élémentaire,r200N2248200E3944400,5.373827183,43.23773789
C1,C107,ECOLE MATERNELLE PUBLIQUE RAYMOND TEISSEIRE,179,Ecole élémentaire,r200N2252200E3946400,5.396833637,43.27506864
C1,C107,ECOLE MATERNELLE PUBLIQUE CITE AZOULAY,139,Ecole élémentaire,r200N2251400E3946200,5.392825016,43.26872503
C1,C107,ECOLE MATERNELLE PUBLIQUE ROUET (LE,152,Ecole élémentaire,r200N2252600E3946200,5.393826998,43.27809969
C1,C107,ECOLE MATERNELLE PUBLIQUE BONNEVEINE ZENATTI,95,Ecole élémentaire,r200N2249000E3945800,5.391308419,43.24594662
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE BERNADETTE,236,Ecole élémentaire,r200N2250600E3945600,5.388015977,43.26068229
