idINS,dep,insee_com,IRIS,emp,emp_resident
r200N2268600E3971200,13,13110,131100102,0.1452353406581494,0.12613474126258714
r200N2268600E3971400,13,13110,131100102,0.14945093288222283,0.1297959206424989
r200N2268600E3971600,13,13110,131100102,0.1565484180841399,0.13595998136974327
r200N2268600E3972800,13,13110,131100102,0.14945093288222283,0.1297959206424989
r200N2268600E3983600,83,83116,831160102,0.21862331151166625,0.009944716256581637
r200N2268600E3983800,83,83116,831160102,0.21567351928816367,0.009810536390419292
r200N2268600E3984000,83,83116,831160103,0.2378747801765086,0.010820425219503067
r200N2268600E3984200,83,83116,831160103,0.1933859377019946,0.00879672101369979
r200N2268600E3984400,83,83116,831160103,0.1848455383535403,0.008408236146047694
r200N2268600E3984600,83,83116,831160103,0.1848455383535403,0.008408236146047694
r200N2268600E3984800,83,83116,831160103,0.18366371681026164,0.008354477560869577
r200N2268600E3985000,83,83116,831160103,37.71235856614007,2.243681906395296
r200N2268600E3985200,83,83116,831160103,0.18252920348465107,0.00830287092736606
r200N2268600E3985400,83,83116,831160103,0.17239833665931584,0.007842039027443992
r200N2268600E3985600,83,83116,831160103,92.62453554108748,5.958661396672923
r200N2268600E3985800,83,83116,831160102,0.21567351928816367,0.009810536390419292
r200N2268600E3986000,83,83116,831160104,0.20958997338238985,0.009533808636876043
r200N2268600E3986200,83,83116,831160104,0.19378546807587477,0.008814894813083998
r200N2268600E3986400,83,83116,831160104,0.19507800356486682,0.008873689543621697
r200N2268600E3986600,83,83116,831160104,0.2025699140387662,0.009214480849761371
r200N2268600E3986800,83,83116,831160104,0.18723874737501936,0.008517098208820127
r200N2268600E3987000,83,83116,831160104,0.18867088553863762,0.008582243172451536
r200N2268600E3987200,83,83116,831160104,0.18974314076428803,0.008631017815466496
