idINS,lon,lat,sprincp,cconac,type
r200N2255400E3948400,5.417810306,43.3046547,59,4725Z,alim
r200N2255400E3948400,5.417810306,43.3046547,58,4724Z,alim
r200N2255400E3948400,5.417810306,43.3046547,240,4729Z,alim
r200N2255600E3948800,5.423703705,43.30779532,168,4721Z,alim
r200N2255600E3948800,5.423703705,43.30779532,76,4722Z,alim
r200N2255600E3948800,5.423703705,43.30779532,39,4725Z,alim
r200N2255600E3948800,5.423703705,43.30779532,51,4723Z,alim
r200N2353600E3846400,4.078267851,44.12455745,28,4724Z,alim
r200N2353200E3846400,4.07916526,44.12177741,45,4729Z,alim
r200N2353200E3846400,4.078100117,44.12167915,72,4725Z,alim
r200N2353400E3846400,4.077320687,44.12261318,95,4729Z,alim
r200N2353400E3846200,4.076605782,44.12252566,133,4722Z,alim
r200N2353400E3846200,4.07622817,44.12266876,47,4723Z,alim
r200N2353600E3846200,4.075117651,44.12350288,56,4722Z,alim
r200N2353400E3846600,4.079904792,44.12267566,90,4724Z,alim
r200N2353600E3846200,4.07587689,44.12375701,70,4721Z,alim
r200N2353400E3846800,4.082766503,44.12344289,54,4721Z,alim
r200N2353400E3846800,4.082766503,44.12344289,45,4721Z,alim
r200N2353600E3845800,4.070706766,44.1241383,30,4729Z,alim
r200N2351400E3846800,4.084614036,44.10484972,550,4729Z,alim
r200N2353400E3846600,4.080082169,44.12192026,75,4729Z,alim
r200N2353400E3846600,4.079870718,44.12302054,70,4725Z,alim
r200N2353400E3846600,4.079629567,44.12229777,74,4722Z,alim
r200N2352200E3848600,4.106580592,44.1138063,560,4724Z,alim
r200N2351600E3847400,4.092666332,44.10779967,198,4721Z,alim
r200N2352400E3848600,4.106676342,44.11515986,300,4729Z,alim
r200N2353000E3848800,4.108692836,44.12054436,60,4725Z,alim
r200N2355000E3847400,4.088006739,44.13690267,95,4721Z,alim
r200N2346200E3838400,3.985115379,44.05287324,103,4721Z,alim
r200N2331000E3900800,4.773214118,43.95812702,835,4721Z,alim
r200N2319800E3866200,4.353877005,43.83384564,47,4722Z,alim
r200N2319400E3866400,4.35684291,43.8307054,37,4721Z,alim
r200N2318200E3865800,4.350836229,43.81933083,74,4724Z,alim
r200N2320400E3866800,4.360783805,43.84067644,44,4724Z,alim
r200N2320000E3867200,4.365266867,43.83676014,110,4722Z,alim
r200N2264000E4056000,6.736177489,43.43286305,28,4723Z,alim
r200N2262600E4057200,6.750612067,43.42181169,208,4724Z,alim
r200N2265000E4054400,6.715893066,43.44103797,280,4729Z,alim
r200N2263400E4058200,6.763559917,43.42981319,22,4722Z,alim
r200N2270600E4054400,6.711672467,43.4917204,155,4724Z,alim
r200N2267400E4058200,6.760125622,43.4640411,410,4725Z,alim
r200N2264000E4056000,6.735048509,43.43292737,100,4729Z,alim
r200N2262800E4057000,6.749500991,43.4228285,30,4729Z,alim
r200N2262800E4057000,6.748200932,43.42366197,25,4729Z,alim
r200N2264000E4055600,6.730891078,43.43395545,211,4725Z,alim
r200N2367200E3901000,4.746578944,44.28371147,154,4721Z,alim
r200N2367000E3901000,4.747131973,44.28128909,115,4722Z,alim
r200N2366800E3901200,4.748090442,44.27991194,37,4729Z,alim
r200N2371800E3901000,4.742091061,44.3245459,351,4721Z,alim
r200N2368000E3901600,4.752566424,44.29013359,474,4722Z,alim
r200N2368000E3901600,4.752566424,44.29013359,478,4722Z,alim
r200N2367000E3901400,4.751776756,44.2814304,25,4725Z,alim
r200N2371800E3901000,4.742091061,44.3245459,34,4724Z,alim
r200N2366800E3901200,4.749539691,44.28066442,120,4722Z,alim
r200N2367400E3901400,4.751099023,44.28470813,203,4724Z,alim
r200N2366400E3903200,4.773810536,44.27796482,64,4729Z,alim
r200N2367400E3901400,4.75066257,44.28581847,185,4721Z,alim
r200N2313200E3942600,5.306020722,43.8229922,80,4722Z,alim
r200N2313200E3942800,5.306366299,43.82301636,28,4729Z,alim
r200N2313400E3942800,5.308125332,43.82369159,52,4724Z,alim
r200N2307800E3957800,5.498471349,43.78173923,111,4729Z,alim
r200N2321600E3930600,5.149043123,43.89165006,19,4722Z,alim
r200N2319200E3930000,5.145296939,43.86843274,60,4721Z,alim
r200N2303200E3947400,5.372681866,43.73442698,30,4722Z,alim
r200N2302600E3947000,5.368352976,43.72913825,350,4721Z,alim
r200N2302400E3947200,5.370447735,43.72844291,5,4725Z,alim
r200N2302400E3947200,5.370447735,43.72844291,5,4725Z,alim
r200N2302400E3947200,5.370447735,43.72844291,5,4725Z,alim
r200N2302400E3947200,5.370447735,43.72844291,5,4725Z,alim
r200N2302400E3947200,5.370447735,43.72844291,5,4725Z,alim
r200N2302400E3947200,5.370447735,43.72844291,5,4725Z,alim
r200N2347400E3900600,4.75608827,44.10489384,253,4729Z,alim
r200N2346600E3900800,4.760635149,44.09761396,14,4722Z,alim
r200N2357200E3916400,4.945571678,44.20234525,50,4729Z,alim
r200N2357200E3916400,4.945571678,44.20234525,160,4729Z,alim
r200N2353000E3909200,4.860828539,44.16073414,100,4722Z,alim
r200N2346200E3928600,5.106839416,44.11086762,66,4721Z,alim
r200N2346200E3928600,5.106886037,44.11098613,50,4722Z,alim
r200N2345400E3928400,5.103998298,44.10352613,5095,4725Z,alim
r200N2315600E3965600,5.589115324,43.856335,80,4722Z,alim
r200N2307400E3901000,4.795603838,43.74500325,55,4729Z,alim
r200N2307200E3901000,4.795214068,43.74434971,62,4729Z,alim
r200N2307200E3901000,4.794703791,43.74351246,28,4729Z,alim
r200N2307200E3901000,4.795058925,43.74435804,100,4729Z,alim
r200N2307200E3901000,4.795004336,43.74428974,16,4724Z,alim
r200N2306800E3901800,4.805610968,43.73980907,686,4725Z,alim
r200N2307400E3901000,4.795167179,43.74490128,92,4724Z,alim
r200N2306200E3902800,4.818759031,43.73664715,346,4729Z,alim
r200N2307800E3901000,4.795263109,43.75000636,200,4729Z,alim
r200N2275800E3929400,5.168647188,43.4777186,45,4722Z,alim
r200N2276600E3929800,5.173180334,43.4860941,70,4721Z,alim
r200N2276400E3929600,5.171223871,43.48313366,90,4722Z,alim
r200N2277000E3929800,5.174151223,43.48980223,499,4729Z,alim
r200N2276400E3929800,5.173663661,43.48326553,300,4729Z,alim
r200N2277800E3928200,5.153867182,43.49520457,71,4721Z,alim
r200N2275600E3929200,5.167940927,43.47674414,79,4722Z,alim
r200N2319200E3900000,4.772533267,43.85165646,40,4721Z,alim
r200N2318800E3900000,4.774100797,43.8473807,130,4729Z,alim
r200N2319600E3899400,4.765835238,43.85439149,84,4725Z,alim
r200N2318600E3898200,4.751928309,43.84402307,350,4729Z,alim
r200N2269400E3959200,5.540874721,43.43652769,319,4725Z,alim
r200N2269200E3959200,5.541101631,43.43465302,100,4722Z,alim
r200N2268600E3959400,5.543250458,43.4305722,76,4729Z,alim
r200N2279800E3914800,4.987383796,43.50556886,212,4721Z,alim
r200N2282000E3913200,4.964483696,43.52362401,380,4721Z,alim
r200N2280600E3915000,4.988050562,43.51255561,20,4723Z,alim
r200N2280600E3914800,4.987052103,43.51355539,30,4724Z,alim
r200N2280600E3915000,4.988831158,43.51255893,60,4722Z,alim
r200N2278600E3913800,4.976047463,43.49377824,39,4722Z,alim
r200N2279800E3914600,4.985494912,43.50487786,194,4724Z,alim
r200N2280800E3914800,4.986895863,43.51391974,15,4725Z,alim
r200N2279000E3914000,4.978699138,43.49841422,62,4724Z,alim
r200N2280600E3914800,4.987076153,43.51315237,333,4725Z,alim
r200N2291000E3968400,5.639458687,43.63742111,49,4722Z,alim
r200N2291000E3968600,5.641353206,43.63726841,50,4721Z,alim
r200N2293600E3973000,5.69534796,43.6620591,39,4725Z,alim
r200N2301000E3924200,5.085624096,43.70136144,38,4729Z,alim
r200N2301000E3924200,5.085689662,43.7013827,48,4729Z,alim
r200N2267800E3918200,5.037373176,43.39956026,480,4723Z,alim
r200N2268200E3919600,5.055302095,43.40331944,40,4729Z,alim
r200N2268000E3919800,5.058164817,43.40205239,110,4725Z,alim
r200N2268600E3919800,5.056066785,43.40861244,184,4721Z,alim
r200N2311400E3906800,4.862455275,43.78554307,40,4721Z,alim
r200N2266400E3957800,5.526211718,43.40956386,133,4721Z,alim
r200N2266400E3957800,5.526211718,43.40956386,155,4722Z,alim
r200N2266400E3957800,5.526211718,43.40956386,850,4729Z,alim
r200N2268800E3934200,5.233615262,43.41859011,65,4722Z,alim
r200N2268800E3934600,5.240150888,43.41894869,48,4729Z,alim
r200N2268800E3934600,5.240150888,43.41894869,13,4729Z,alim
r200N2269000E3934200,5.232826042,43.41945152,72,4729Z,alim
r200N2294200E3924600,5.097222084,43.64116864,18,4729Z,alim
r200N2294200E3924800,5.098658991,43.64106566,50,4724Z,alim
r200N2294200E3924800,5.098924966,43.64085596,27,4724Z,alim
r200N2294000E3924800,5.098883706,43.63994282,172,4729Z,alim
r200N2294200E3924600,5.097667768,43.64051577,41,4721Z,alim
r200N2294000E3924600,5.09607764,43.63971722,67,4729Z,alim
r200N2294200E3924600,5.097006636,43.64119658,46,4722Z,alim
r200N2294000E3924400,5.095165114,43.63916441,200,4723Z,alim
r200N2294200E3924600,5.096557029,43.64181893,36,4723Z,alim
r200N2294200E3924600,5.096615285,43.64169091,18,4721Z,alim
r200N2294400E3924400,5.094535846,43.6422352,120,4722Z,alim
r200N2294200E3924800,5.100276897,43.64076796,51,4724Z,alim
r200N2294200E3924800,5.099956755,43.64072815,60,4729Z,alim
r200N2294200E3924800,5.099039881,43.64131537,24,4725Z,alim
r200N2294800E3924600,5.096207395,43.64728869,59,4729Z,alim
r200N2294800E3924600,5.096207395,43.64728869,57,4722Z,alim
r200N2293000E3925000,5.102319304,43.63098985,47,4722Z,alim
r200N2249400E3948800,5.426187703,43.25218041,61,4721Z,alim
r200N2249400E3948800,5.426187703,43.25218041,60,4722Z,alim
r200N2249400E3948800,5.426187703,43.25218041,140,4722Z,alim
r200N2249400E3948800,5.426187703,43.25218041,10,4722Z,alim
r200N2251200E3946600,5.399567243,43.26562287,390,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251200E3946600,5.399567243,43.26562287,5,4729Z,alim
r200N2251000E3947400,5.40898312,43.26459335,20,4722Z,alim
r200N2252800E3947200,5.40610557,43.28091772,60,4725Z,alim
r200N2353800E3846400,4.077593861,44.12658225,186,4721Z,alim
r200N2353800E3846600,4.079420614,44.12591509,20,4725Z,alim
r200N2354400E3848600,4.10419948,44.13329438,250,4721Z,alim
r200N2346400E3838400,3.986096057,44.05432032,37,4722Z,alim
r200N2346400E3838400,3.986044084,44.0541045,20,4722Z,alim
r200N2346400E3838400,3.985369489,44.0543012,80,4729Z,alim
r200N2346200E3838400,3.985484877,44.05279354,84,4722Z,alim
r200N2346400E3838400,3.98561744,44.05424624,24,4724Z,alim
r200N2346400E3838400,3.98561744,44.05424624,50,4729Z,alim
r200N2346000E3838600,3.986800616,44.04960033,150,4725Z,alim
r200N2320000E3867200,4.365374397,43.83669209,79,4722Z,alim
r200N2310600E3854800,4.220087082,43.74348161,36,4722Z,alim
r200N2309400E3855800,4.234804098,43.73383652,112,4722Z,alim
r200N2309400E3855800,4.234804098,43.73383652,210,4725Z,alim
r200N2311000E3857600,4.254788362,43.74868497,74,4722Z,alim
r200N2342000E3807600,3.606183955,43.99220513,30,4721Z,alim
r200N2341800E3807800,3.608463326,43.98978141,115,4725Z,alim
r200N2270600E4054400,6.711672467,43.4917204,95,4721Z,alim
r200N2270600E4054400,6.711672467,43.4917204,150,4722Z,alim
r200N2270600E4054400,6.711672467,43.4917204,164,4723Z,alim
r200N2263800E4055800,6.734476953,43.43250459,40,4729Z,alim
r200N2264000E4056000,6.734550959,43.43265635,20,4729Z,alim
r200N2264000E4056000,6.734976603,43.43262606,50,4729Z,alim
r200N2264000E4056000,6.734750417,43.4340474,48,4729Z,alim
r200N2264000E4056000,6.736257764,43.43278302,37,4722Z,alim
r200N2264000E4056000,6.735840805,43.4327819,37,4729Z,alim
r200N2264000E4056000,6.736600113,43.43267031,51,4725Z,alim
r200N2263800E4057400,6.752817059,43.43177275,250,4722Z,alim
r200N2263600E4057400,6.752962298,43.4307319,5,4725Z,alim
r200N2263800E4058200,6.762867004,43.43336663,18,4722Z,alim
r200N2263800E4058200,6.762867004,43.43336663,18,4722Z,alim
r200N2258800E4054600,6.72167976,43.38642637,50,4722Z,alim
r200N2259000E4054800,6.723194961,43.38708609,70,4729Z,alim
r200N2258800E4054800,6.722808966,43.3864974,34,4721Z,alim
r200N2258800E4054800,6.722808966,43.3864974,34,4721Z,alim
r200N2263200E4058000,6.760707396,43.42645502,129,4729Z,alim
r200N2263000E4058000,6.760034085,43.42485595,82,4724Z,alim
r200N2263000E4057800,6.758159222,43.42569247,41,4729Z,alim
r200N2264600E4054600,6.717333079,43.43840062,1000,4725Z,alim
r200N2263600E4057400,6.752057329,43.43093876,515,4722Z,alim
r200N2263800E4056000,6.735737544,43.43254712,18,4725Z,alim
r200N2329600E3903600,4.810137196,43.94686363,502,4729Z,alim
r200N2329400E3903600,4.809950117,43.94461407,48,4721Z,alim
r200N2329400E3903600,4.808199573,43.94499506,55,4722Z,alim
r200N2330000E3904000,4.81262357,43.94994212,56,4729Z,alim
r200N2329800E3904000,4.814495529,43.94947938,98,4724Z,alim
r200N2330000E3905600,4.833142288,43.95127413,30,4729Z,alim
r200N2328200E3905800,4.837079362,43.93527565,5,4721Z,alim
r200N2327400E3905800,4.836994173,43.92845075,34,4729Z,alim
r200N2327400E3905800,4.836994173,43.92845075,42,4725Z,alim
r200N2327400E3905800,4.836994173,43.92845075,29,4729Z,alim
r200N2327800E3904400,4.821079954,43.93041789,110,4729Z,alim
r200N2327600E3904400,4.820442684,43.92910267,71,4724Z,alim
r200N2330000E3905000,4.82622046,43.95093483,100,4724Z,alim
r200N2328400E3905000,4.826388227,43.93606625,223,4721Z,alim
r200N2328200E3904000,4.815937635,43.93463463,59,4722Z,alim
r200N2328200E3903800,4.81186723,43.93410038,23,4722Z,alim
r200N2328400E3904200,4.816745602,43.9362469,147,4725Z,alim
r200N2328600E3904000,4.816069049,43.9379009,44,4729Z,alim
r200N2329000E3905000,4.82599996,43.94161493,116,4721Z,alim
r200N2327400E3905800,4.836994173,43.92845075,5,4729Z,alim
r200N2327000E3906800,4.852208835,43.92467891,667,4729Z,alim
r200N2327000E3908800,4.875532753,43.9264993,292,4725Z,alim
r200N2328800E3903600,4.809717525,43.93955579,139,4729Z,alim
r200N2326400E3919000,5.00259255,43.92697649,160,4722Z,alim
r200N2301400E3961600,5.547640349,43.72579939,88,4722Z,alim
r200N2301200E3961600,5.547679621,43.72555396,86,4725Z,alim
r200N2301400E3961600,5.549500341,43.72718679,40,4729Z,alim
r200N2301400E3961600,5.549500341,43.72718679,64,4729Z,alim
r200N2300800E3961200,5.543251867,43.72103738,50,4729Z,alim
r200N2300800E3961000,5.542821798,43.72189075,94,4722Z,alim
r200N2354200E3915000,4.929850225,44.17601928,480,4725Z,alim
r200N2349800E3919000,4.98475698,44.13845885,48,4722Z,alim
r200N2349800E3919000,4.983121786,44.13819818,62,4725Z,alim
r200N2360600E3927000,5.074953506,44.24055242,50,4729Z,alim
r200N2360600E3927000,5.074882983,44.24053743,44,4729Z,alim
r200N2360600E3927000,5.074819156,44.24052094,55,4725Z,alim
r200N2360600E3927200,5.078035921,44.24101064,300,4722Z,alim
r200N2360800E3927000,5.076218378,44.24168152,50,4722Z,alim
r200N2360800E3927000,5.076284813,44.24133674,26,4721Z,alim
r200N2360800E3927000,5.07619617,44.24158384,42,4722Z,alim
r200N2360400E3926600,5.07121088,44.23836936,27,4724Z,alim
r200N2360600E3926800,5.074187299,44.24069481,64,4729Z,alim
r200N2360600E3927000,5.074375728,44.24013814,51,4724Z,alim
r200N2360800E3927000,5.075952914,44.24135678,54,4725Z,alim
r200N2360800E3927000,5.075942234,44.24125049,53,4725Z,alim
r200N2360800E3927000,5.075610392,44.24195594,70,4729Z,alim
r200N2360400E3926800,5.073065882,44.23811564,60,4724Z,alim
r200N2361200E3926600,5.070917806,44.24538433,480,4725Z,alim
r200N2360800E3927000,5.075540829,44.24154429,36,4721Z,alim
r200N2360800E3927000,5.075276878,44.2415114,58,4729Z,alim
r200N2360600E3926200,5.066594536,44.23944458,343,4723Z,alim
r200N2360800E3927000,5.075807923,44.24192028,37,4723Z,alim
r200N2361400E3924800,5.046677813,44.24649324,41,4725Z,alim
r200N2376800E3921200,4.991488626,44.38203953,40,4722Z,alim
r200N2377400E3921200,4.991145285,44.38705532,175,4721Z,alim
r200N2377200E3921400,4.99241307,44.38547619,140,4722Z,alim
r200N2377000E3921400,4.992297342,44.38403538,120,4722Z,alim
r200N2377000E3921400,4.991569397,44.38410786,26,4722Z,alim
r200N2377400E3921800,4.996333514,44.38719156,100,4722Z,alim
r200N2377400E3921200,4.989431845,44.38830331,160,4725Z,alim
r200N2377200E3921400,4.991670714,44.38614177,43,4722Z,alim
r200N2376800E3921400,4.993810723,44.38290884,30,4724Z,alim
r200N2376800E3921400,4.993800394,44.38280302,48,4724Z,alim
r200N2377000E3922600,5.007319671,44.38552565,50,4724Z,alim
r200N2373600E3923000,5.016237998,44.35454051,220,4725Z,alim
r200N2377200E3920800,4.985411921,44.38583858,140,4729Z,alim
r200N2325000E3929000,5.128442369,43.92175765,15,4729Z,alim
r200N2325000E3929000,5.128259807,43.92128571,40,4725Z,alim
r200N2332000E3910200,4.889089102,43.97182627,181,4722Z,alim
r200N2330200E3911000,4.900267287,43.956936,385,4724Z,alim
r200N2315600E3965800,5.59028671,43.85624806,32,4722Z,alim
r200N2244800E3957400,5.536058536,43.2147347,30,4723Z,alim
r200N2244800E3957400,5.536029741,43.21471259,21,4723Z,alim
r200N2245600E3958200,5.54395954,43.2231192,82,4721Z,alim
r200N2245800E3958000,5.542482771,43.2246274,16,4725Z,alim
r200N2245800E3958000,5.542482771,43.2246274,77,4725Z,alim
r200N2244800E3957200,5.534612197,43.21419684,35,4729Z,alim
r200N2244200E3965200,5.632033647,43.21355602,60,4721Z,alim
r200N2244200E3965000,5.629653287,43.2135376,50,4725Z,alim
r200N2244000E3964600,5.625612161,43.21060195,49,4729Z,alim
r200N2302200E3937200,5.245278101,43.71949988,45,4722Z,alim
r200N2302200E3937200,5.246784923,43.71986029,70,4721Z,alim
r200N2259800E3923400,5.108115484,43.33138427,38,4723Z,alim
r200N2306000E3923600,5.075985916,43.74648843,86,4722Z,alim
r200N2305800E3923600,5.07539806,43.74523251,40,4722Z,alim
r200N2266000E3944800,5.366767885,43.39853924,40,4722Z,alim
r200N2264600E3944000,5.358666845,43.38608333,45,4721Z,alim
r200N2264600E3944000,5.358471797,43.38507539,70,4721Z,alim
r200N2264600E3944000,5.358659814,43.38591815,23,4722Z,alim
r200N2264600E3944000,5.358659814,43.38591815,25,4722Z,alim
r200N2267000E3945000,5.368483758,43.4075996,30,4722Z,alim
r200N2248800E3947800,5.415678807,43.2454867,165,4721Z,alim
r200N2248800E3948600,5.426457922,43.24509723,60,4722Z,alim
r200N2252600E3947800,5.41158344,43.27951876,126,4722Z,alim
r200N2252600E3947800,5.41158344,43.27951876,126,4722Z,alim
r200N2253000E3948000,5.414176239,43.28320372,572,4722Z,alim
r200N2252600E3947600,5.409390838,43.27979598,73,4722Z,alim
r200N2252400E3947600,5.411627656,43.27856807,630,4729Z,alim
r200N2253000E3947200,5.404536185,43.28216935,107,4722Z,alim
r200N2252400E3947400,5.409139418,43.27861569,2076,4729Z,alim
r200N2253000E3947600,5.408925371,43.28252241,125,4725Z,alim
r200N2253200E3946400,5.394623923,43.28476278,55,4722Z,alim
r200N2253000E3946400,5.396136051,43.28312194,46,4725Z,alim
r200N2253000E3946400,5.396136051,43.28312194,5,4725Z,alim
r200N2258600E3947000,5.398286204,43.33412315,88,4722Z,alim
r200N2258400E3947000,5.399566057,43.331017,49,4722Z,alim
r200N2258400E3947000,5.399566057,43.331017,11429,4722Z,alim
r200N2258800E3946800,5.397235618,43.33588556,200,4721Z,alim
r200N2257600E3946400,5.39305505,43.32404955,60,4722Z,alim
r200N2257000E3946600,5.394521105,43.3190633,60,4724Z,alim
r200N2258800E3947200,5.400062858,43.33556749,125,4724Z,alim
r200N2259200E3946400,5.391800451,43.33755158,24,4729Z,alim
r200N2258600E3946400,5.392211717,43.33386136,5,4722Z,alim
r200N2258400E3946200,5.389686772,43.33169567,247,4722Z,alim
r200N2259200E3943800,5.357954983,43.33626659,168,4729Z,alim
r200N2258400E3944200,5.365679835,43.32983773,43,4722Z,alim
r200N2258800E3943800,5.35825732,43.33318735,38,4722Z,alim
r200N2264400E3944600,5.365227113,43.38469288,106,4724Z,alim
r200N2263000E3943800,5.356323627,43.37174324,59,4722Z,alim
r200N2263200E3943800,5.356278464,43.37237634,46,4722Z,alim
r200N2263200E3943800,5.356158925,43.37294764,58,4721Z,alim
